posterior_sample,level,risk
239,media,0.6703415513038635
239,alta,0.6382889151573181
240,baixa,0.6931830048561096
240,media,0.6703886985778809
240,alta,0.6384124755859375
241,baixa,0.6930279731750488
241,media,0.670341432094574
241,alta,0.6378275752067566
242,baixa,0.6935846209526062
242,media,0.6707754731178284
242,alta,0.6386188268661499
243,baixa,0.692582905292511
243,media,0.6698997616767883
243,alta,0.6380994319915771
244,baixa,0.6933537125587463
244,media,0.6711074113845825
244,alta,0.640116810798645
245,baixa,0.6925845742225647
245,media,0.6696613430976868
245,alta,0.6379350423812866
246,baixa,0.694118320941925
246,media,0.671194314956665
246,alta,0.6406623721122742
247,baixa,0.693351149559021
247,media,0.6705715656280518
247,alta,0.6383827924728394
248,baixa,0.6918147802352905
248,media,0.669141948223114
248,alta,0.636629045009613
249,baixa,0.6923379302024841
249,media,0.669255793094635
249,alta,0.6376146078109741
250,baixa,0.6916734576225281
250,media,0.6680756211280823
250,alta,0.6360835433006287
251,baixa,0.6920027732849121
251,media,0.6686218976974487
251,alta,0.6369969844818115
252,baixa,0.693655252456665
252,media,0.6710598468780518
252,alta,0.6390833854675293
253,baixa,0.6930959820747375
253,media,0.6697843670845032
253,alta,0.6387882232666016
254,baixa,0.6928666234016418
254,media,0.6692114472389221
254,alta,0.6392314434051514
255,baixa,0.6918691396713257
255,media,0.6689759492874146
255,alta,0.6379683613777161
256,baixa,0.6928086280822754
256,media,0.6694157719612122
256,alta,0.6383852362632751
257,baixa,0.6917797923088074
257,media,0.669005811214447
257,alta,0.6370702981948853
258,baixa,0.6918287873268127
258,media,0.6691286563873291
258,alta,0.6364630460739136
259,baixa,0.6927280426025391
259,media,0.6699672341346741
259,alta,0.6379717588424683
260,baixa,0.6917974948883057
260,media,0.6692396402359009
260,alta,0.6386326551437378
261,baixa,0.6927933096885681
261,media,0.6709245443344116
261,alta,0.6387436985969543
262,baixa,0.6913197636604309
262,media,0.6686332821846008
262,alta,0.6366029381752014
263,baixa,0.6943976879119873
263,media,0.6711933016777039
263,alta,0.639015257358551
264,baixa,0.6925657391548157
264,media,0.669964611530304
264,alta,0.6376475691795349
265,baixa,0.6925128102302551
265,media,0.6686827540397644
265,alta,0.6372774839401245
266,baixa,0.6927465796470642
266,media,0.6690119504928589
266,alta,0.6373114585876465
267,baixa,0.6920521259307861
267,media,0.6697583794593811
267,alta,0.636895477771759
268,baixa,0.6914675235748291
268,media,0.6685125231742859
268,alta,0.637325644493103
269,baixa,0.6910463571548462
269,media,0.6667018532752991
269,alta,0.6359350681304932
270,baixa,0.6924569606781006
270,media,0.6694376468658447
270,alta,0.6384267210960388
271,baixa,0.691177487373352
271,media,0.6684300303459167
271,alta,0.6359097957611084
272,baixa,0.6916652917861938
272,media,0.6691001057624817
272,alta,0.6362634897232056
273,baixa,0.6919752955436707
273,media,0.669087827205658
273,alta,0.6371364593505859
274,baixa,0.6936067938804626
274,media,0.6704870462417603
274,alta,0.6381540894508362
275,baixa,0.694445013999939
275,media,0.6708306670188904
275,alta,0.6393936276435852
276,baixa,0.6914775371551514
276,media,0.6675230264663696
276,alta,0.636934220790863
277,baixa,0.6932433843612671
277,media,0.6704354882240295
277,alta,0.6391345262527466
278,baixa,0.6933284401893616
278,media,0.6699404716491699
278,alta,0.6390496492385864
279,baixa,0.6943188309669495
279,media,0.6718443036079407
279,alta,0.6399503946304321
280,baixa,0.6926428079605103
280,media,0.6696295738220215
280,alta,0.6367625594139099
281,baixa,0.6923545598983765
281,media,0.6688226461410522
281,alta,0.6376117467880249
282,baixa,0.6921233534812927
282,media,0.6684383749961853
282,alta,0.6368505954742432
283,baixa,0.6947132349014282
283,media,0.6726869940757751
283,alta,0.6398000717163086
284,baixa,0.692819356918335
284,media,0.6706739664077759
284,alta,0.6386408805847168
285,baixa,0.6928890943527222
285,media,0.6697563529014587
285,alta,0.6379467844963074
286,baixa,0.6926599144935608
286,media,0.6693900227546692
286,alta,0.638495683670044
287,baixa,0.6920164227485657
287,media,0.668554425239563
287,alta,0.636620044708252
288,baixa,0.6937300562858582
288,media,0.6709644198417664
288,alta,0.6397822499275208
289,baixa,0.6916452646255493
289,media,0.6678144335746765
289,alta,0.6366686820983887
290,baixa,0.6938595771789551
290,media,0.6705897450447083
290,alta,0.6390388607978821
291,baixa,0.6939480304718018
291,media,0.6714559197425842
291,alta,0.6398311257362366
292,baixa,0.6941975951194763
292,media,0.6723249554634094
292,alta,0.6388800144195557
293,baixa,0.6920718550682068
293,media,0.6696196794509888
293,alta,0.6383236646652222
294,baixa,0.692552387714386
294,media,0.669468343257904
294,alta,0.637856662273407
295,baixa,0.6944217681884766
295,media,0.6713054776191711
295,alta,0.6395086646080017
296,baixa,0.6943137049674988
296,media,0.6722021698951721
296,alta,0.6398058533668518
297,baixa,0.6915943026542664
297,media,0.6682818531990051
297,alta,0.6366283297538757
298,baixa,0.6939007043838501
298,media,0.671299159526825
298,alta,0.6394405364990234
299,baixa,0.6928684711456299
299,media,0.6696559190750122
299,alta,0.638045072555542
300,baixa,0.6926612257957458
300,media,0.670070230960846
300,alta,0.6384871602058411
301,baixa,0.6927301287651062
301,media,0.6688482165336609
301,alta,0.6371744871139526
302,baixa,0.6942601799964905
302,media,0.6705585718154907
302,alta,0.6394769549369812
303,baixa,0.6930721998214722
303,media,0.6704451441764832
303,alta,0.6393774151802063
304,baixa,0.6929531097412109
304,media,0.6694873571395874
304,alta,0.6370747089385986
305,baixa,0.6919687390327454
305,media,0.6688852310180664
305,alta,0.636040210723877
306,baixa,0.6918453574180603
306,media,0.6691673994064331
306,alta,0.6371800899505615
307,baixa,0.6921390295028687
307,media,0.6686809062957764
307,alta,0.637400209903717
308,baixa,0.6928022503852844
308,media,0.6694733500480652
308,alta,0.638137936592102
309,baixa,0.6938603520393372
309,media,0.6713305711746216
309,alta,0.6396271586418152
310,baixa,0.6910994052886963
310,media,0.6673945188522339
310,alta,0.6355038285255432
311,baixa,0.6931043863296509
311,media,0.6700634360313416
311,alta,0.6381652355194092
312,baixa,0.69312983751297
312,media,0.6708269119262695
312,alta,0.6373004913330078
313,baixa,0.6923290491104126
313,media,0.6693417429924011
313,alta,0.6379392147064209
314,baixa,0.693439245223999
314,media,0.6720510721206665
314,alta,0.6387826800346375
315,baixa,0.6917139291763306
315,media,0.6691391468048096
315,alta,0.6362288594245911
316,baixa,0.6930931210517883
316,media,0.6698794364929199
316,alta,0.6387631893157959
317,baixa,0.6916025280952454
317,media,0.6683803200721741
317,alta,0.6361618638038635
318,baixa,0.6932711601257324
318,media,0.6702257394790649
318,alta,0.638627827167511
319,baixa,0.6934754848480225
319,media,0.6703979969024658
319,alta,0.6388300657272339
320,baixa,0.6925888061523438
320,media,0.669471025466919
320,alta,0.6377748847007751
321,baixa,0.6932759284973145
321,media,0.6704920530319214
321,alta,0.6392030715942383
322,baixa,0.6932926177978516
322,media,0.6707701086997986
322,alta,0.638633668422699
323,baixa,0.6913806200027466
323,media,0.6684030294418335
323,alta,0.636491596698761
324,baixa,0.6933178305625916
324,media,0.6709078550338745
324,alta,0.6384833455085754
325,baixa,0.6917715668678284
325,media,0.6684516072273254
325,alta,0.6369948983192444
326,baixa,0.6917439103126526
326,media,0.667448103427887
326,alta,0.6372885704040527
327,baixa,0.6918506622314453
327,media,0.6685957312583923
327,alta,0.6372612714767456
328,baixa,0.6918452382087708
328,media,0.669379711151123
328,alta,0.6373401284217834
329,baixa,0.6918708086013794
329,media,0.668480396270752
329,alta,0.6373651623725891
330,baixa,0.6937903165817261
330,media,0.6710866689682007
330,alta,0.6385153532028198
331,baixa,0.6933735013008118
331,media,0.6705436706542969
331,alta,0.6394098401069641
332,baixa,0.6935207843780518
332,media,0.6704556345939636
332,alta,0.6384856104850769
333,baixa,0.6932788491249084
333,media,0.6704080104827881
333,alta,0.6388741731643677
334,baixa,0.6920922994613647
334,media,0.668969452381134
334,alta,0.6375251412391663
335,baixa,0.6929308176040649
